user_id,total_interactions,unique_exercises,accuracy,hint_rate,active_days
16224,55,3,0.3091,0.5273,0.0
16226,155,15,0.9032,0.0452,156.2
16231,891,90,0.9102,0.009,34.7
16232,487,41,0.6386,0.0698,98.0
16236,1276,63,0.6638,0.2006,248.1
16239,367,52,0.9373,0.0027,14.0
16242,46,13,0.9348,0.0,0.0
16244,32,7,0.8438,0.125,22.3
16246,137,10,0.8905,0.0146,21.0
16253,562,39,0.806,0.048,268.0
16266,437,47,0.7574,0.1167,28.0
16267,90,8,0.8444,0.0333,79.6
16268,317,49,0.7508,0.1167,389.2
16269,80,16,0.9125,0.0375,6.3
16270,58,7,0.9828,0.0,0.0
16275,42,14,0.7619,0.1429,15.6
16279,32,5,0.8125,0.0,0.0
16280,55,12,0.7455,0.2,87.4
16285,334,23,0.8443,0.0988,80.2
16287,742,58,0.7291,0.0687,115.0
16288,31,6,0.9355,0.0323,0.0
16292,327,49,0.6972,0.1682,30.4
16294,682,42,0.8182,0.0381,51.1
16301,31,10,0.9355,0.0,0.1
16308,80,10,0.5,0.35,0.0
16311,32,3,0.8438,0.0312,0.0
16315,675,41,0.7304,0.1274,96.0
16325,215,38,0.8233,0.1349,250.8
16327,48,5,0.8542,0.0208,9.8
16331,60,4,0.8667,0.0167,0.0
16338,540,11,0.95,0.0037,42.0
16340,131,21,0.9771,0.0,37.9
16342,632,52,0.8386,0.0601,14.0
16344,270,24,0.9148,0.0111,12.5
16351,173,13,0.9017,0.0231,28.0
16354,320,33,0.9094,0.0406,36.8
16357,256,30,0.8633,0.0117,353.0
16361,1665,115,0.8372,0.0655,119.6
16363,41,5,0.9268,0.0,0.0
16366,137,16,0.8905,0.0,52.9
16371,478,39,0.8243,0.0481,244.8
16378,32,3,0.7188,0.1562,0.0
16381,591,46,0.8596,0.0812,7.4
16382,66,5,0.7273,0.1061,0.0
16385,62,9,0.8871,0.0323,3.2
16390,515,38,0.8291,0.0427,329.0
16398,935,91,0.8898,0.0086,136.2
16399,38,11,0.8684,0.0263,0.4
16404,351,30,0.963,0.0114,22.0
16406,69,9,0.7536,0.1014,0.0
16407,54,12,0.8889,0.0556,0.0
16408,141,15,0.9504,0.0,8.3
16413,810,51,0.7815,0.0358,21.4
16418,34,5,0.9118,0.0,0.0
16424,113,17,0.8142,0.0531,9.1
16425,110,11,0.7909,0.0455,4.3
16427,395,47,0.8886,0.0,172.4
16429,48,4,0.7917,0.0417,0.0
16430,64,9,0.9219,0.0,2.9
16431,194,24,0.732,0.0979,3.0
16432,159,11,0.761,0.0252,112.0
16436,164,15,0.6524,0.1829,2.8
16437,460,29,0.8065,0.0761,112.0
16438,307,24,0.8143,0.0782,13.0
16442,88,14,0.8977,0.0,27.8
16448,33,5,0.7879,0.0909,0.0
16449,89,9,0.9438,0.0,0.0
16452,58,10,0.7759,0.1379,0.0
16453,113,7,0.646,0.1062,0.0
16454,193,14,0.8135,0.0,0.0
16455,83,7,0.6627,0.1928,11.9
16457,58,7,0.9483,0.0,2.6
16462,116,18,0.9224,0.0,0.0
16467,80,15,0.7125,0.125,21.0
16468,74,11,0.973,0.0135,6.0
16469,149,10,0.7114,0.0336,0.1
16471,1132,53,0.8428,0.0433,102.0
16473,51,5,0.7255,0.0588,39.4
16474,88,12,0.8068,0.1591,2.0
16477,86,22,0.6744,0.1628,67.0
16480,337,21,0.3501,0.3205,56.0
16483,187,22,0.9679,0.0,3.0
16491,2256,101,0.82,0.0705,110.8
16495,473,28,0.8541,0.0106,100.2
16498,104,15,0.9231,0.0192,8.2
16499,35,11,0.8,0.0571,0.0
16500,265,32,0.5849,0.234,64.0
16504,65,10,0.8923,0.0308,0.0
16508,137,17,0.8978,0.0219,41.3
16510,46,6,0.913,0.0435,63.0
16519,136,26,0.8603,0.0221,43.9
16522,216,34,0.8704,0.037,450.6
16523,77,8,0.9221,0.013,198.9
16524,80,1,0.9625,0.0,0.0
16525,372,41,0.8145,0.0753,28.0
16527,52,13,0.8269,0.1154,0.1
16528,81,8,0.9012,0.0247,23.6
16534,531,75,0.9002,0.0207,200.0
16536,80,10,0.9375,0.0375,0.0
16538,37,13,0.7027,0.0811,0.0
16539,61,11,0.7869,0.0492,8.0
16544,477,19,0.7673,0.1384,76.5
16546,65,3,0.9385,0.0,1.0
16550,358,34,0.8547,0.0503,12.6
16551,99,7,0.8889,0.0404,21.0
16552,56,7,0.9821,0.0,7.0
16558,95,13,0.8737,0.0105,149.9
16565,31,5,0.0,0.9677,0.0
16569,40,10,0.675,0.125,0.0
16570,70,20,0.8143,0.1286,33.8
16573,64,10,1.0,0.0,0.0
16574,33,9,0.8788,0.0303,1.1
16575,474,18,0.6392,0.0886,139.9
16577,44,15,0.7955,0.0682,0.0
16583,48,5,1.0,0.0,56.0
16590,32,3,0.8125,0.0938,2.5
16591,80,4,0.9875,0.0,0.0
16592,420,29,0.869,0.0167,10.0
16598,37,7,0.4595,0.3784,0.0
16599,77,4,0.8312,0.013,45.2
16606,406,44,0.8325,0.0443,46.8
16609,458,25,0.9017,0.0175,21.0
16610,145,19,0.8276,0.1034,178.0
16613,112,10,0.9554,0.0,7.9
16614,139,20,0.8849,0.0,2.0
16617,308,34,0.7825,0.1331,98.0
16618,51,15,0.6863,0.1569,0.0
16623,66,12,0.9091,0.0758,0.1
16624,129,10,0.8992,0.0078,7.0
16630,133,24,0.8647,0.0075,28.0
16636,34,7,0.9118,0.0,0.0
16637,403,22,0.8486,0.0124,71.2
16645,68,12,0.6618,0.1029,44.8
16647,73,8,0.7534,0.1233,7.0
16649,307,26,0.7818,0.0977,67.9
16650,32,9,0.9375,0.0312,0.0
16652,884,74,0.8948,0.0249,255.5
16662,171,22,0.8538,0.0175,135.1
16667,233,15,0.8026,0.0515,8.2
16668,80,4,0.8625,0.1,0.0
16670,334,29,0.8353,0.0599,93.0
16671,304,36,0.9737,0.0,7.0
16672,1067,84,0.8454,0.0637,84.1
16677,286,14,0.965,0.014,14.0
16679,56,11,0.9107,0.0,3.1
16680,1524,82,0.8274,0.0466,277.0
16683,53,3,0.8491,0.0377,0.0
16685,349,29,0.8825,0.0487,4.7
16689,35,7,0.9143,0.0571,170.9
16690,57,9,0.9123,0.0702,0.0
16695,176,28,0.7443,0.0,204.0
16702,72,12,0.7361,0.0556,0.0
16703,62,6,0.871,0.0323,68.4
16704,58,6,0.6897,0.1724,3.2
16706,3495,240,0.9239,0.0186,255.0
16708,2328,98,0.8411,0.0614,298.1
16710,120,15,0.8917,0.0583,167.0
16711,48,3,0.8542,0.0417,0.0
16712,493,50,0.9006,0.0385,29.0
16714,382,29,0.7827,0.0969,152.1
16721,52,10,0.9808,0.0,0.0
16723,432,42,0.8657,0.0602,349.1
16725,412,15,0.932,0.0,11.1
16726,39,5,0.6923,0.2051,0.0
16727,155,28,0.871,0.0452,28.0
16728,113,14,0.9381,0.0,0.0
16737,2035,146,0.8845,0.0157,82.1
16743,239,25,0.8996,0.0126,35.0
16745,110,17,0.4909,0.2636,15.1
16756,42,13,0.6429,0.2143,0.0
16759,1474,146,0.8331,0.0326,39.1
16761,32,4,0.9062,0.0625,0.0
16763,1001,96,0.7752,0.1129,172.0
16764,197,15,0.8883,0.0508,6.0
16766,104,7,0.8365,0.0192,0.3
16771,38,15,0.7105,0.2105,7.0
16773,49,5,0.9388,0.0,0.0
16777,75,17,0.76,0.1067,33.1
16778,40,6,0.65,0.175,4.0
16783,186,18,0.9194,0.0215,1.9
16784,426,21,0.8099,0.1009,61.9
16790,33,8,0.7879,0.0606,15.9
16792,162,20,0.9383,0.0062,0.0
16795,247,29,0.7814,0.1053,64.2
16800,1953,89,0.872,0.0686,472.9
16803,119,8,0.7395,0.1261,91.0
16806,30,3,0.8333,0.0667,0.1
16808,155,21,0.8839,0.0,0.1
16815,369,21,0.8455,0.0515,50.5
16816,31,4,0.8387,0.0645,0.0
16819,453,57,0.7417,0.0574,65.1
16821,57,5,0.9298,0.0,0.0
16822,44,9,0.8864,0.0227,0.0
16827,213,28,0.8498,0.0329,392.0
16828,1208,70,0.8079,0.0439,251.9
16829,456,55,0.8136,0.1404,110.2
16831,1084,70,0.8229,0.048,119.0
16832,192,21,0.9115,0.0156,53.7
16835,1073,84,0.8145,0.1137,47.7
16837,120,11,0.7833,0.15,64.0
16846,92,8,0.8043,0.0326,47.7
16851,32,5,1.0,0.0,7.0
16855,63,19,0.5714,0.3492,8.0
16857,124,12,0.9032,0.0484,18.9
16860,153,20,0.4967,0.3725,42.0
16861,49,7,0.8776,0.0204,0.0
16868,72,6,0.9583,0.0,0.0
16871,32,6,1.0,0.0,0.0
16875,155,32,0.871,0.0387,490.3
16876,5034,140,0.6891,0.0445,384.5
16878,73,23,0.8493,0.1096,16.9
16880,125,20,0.824,0.128,28.4
16894,227,22,0.9295,0.0176,51.2
16900,51,11,0.7647,0.1569,32.0
16902,245,40,0.902,0.0408,57.0
16903,742,55,0.8005,0.0566,63.0
16910,54,7,0.9259,0.0,0.0
16911,133,4,0.6391,0.2105,16.9
16913,712,79,0.8848,0.0534,25.0
16914,402,40,0.8806,0.0025,28.0
16924,75,2,0.8,0.1733,0.0
16927,2112,75,0.7467,0.053,135.1
16932,90,10,0.8222,0.0889,80.7
16935,98,8,0.9388,0.0408,0.1
16936,30,11,0.5333,0.4333,52.0
16939,1651,97,0.8982,0.0454,28.0
16942,163,20,0.8344,0.0613,129.0
16944,66,9,0.3333,0.5303,6.0
16946,517,42,0.7563,0.0193,119.1
16947,47,7,0.383,0.5319,0.0
16948,260,20,0.8692,0.0115,7.0
16949,237,35,0.7975,0.097,72.7
16950,1389,70,0.7329,0.198,258.3
16951,65,10,0.8308,0.0769,16.1
16952,186,14,0.8602,0.0376,14.3
16955,252,19,0.869,0.0397,63.0
16957,299,24,0.9398,0.0033,4.0
16959,922,31,0.743,0.128,77.0
16960,33,5,0.9697,0.0,0.0
16963,67,11,0.9851,0.0,0.0
16970,144,24,0.9167,0.0,1.8
16972,578,21,0.917,0.0536,63.0
16975,416,35,0.8558,0.0865,387.5
16978,40,5,0.775,0.125,63.0
16979,89,34,0.6629,0.1124,0.0
16980,40,4,0.975,0.0,0.0
16983,60,9,0.9,0.0,0.0
16986,37,3,0.4054,0.2973,7.0
16989,366,6,0.4727,0.1366,49.0
16991,847,62,0.7839,0.1015,55.5
16996,69,9,0.942,0.0145,0.0
17001,31,5,0.4516,0.5161,0.1
17003,130,20,0.8692,0.0385,90.9
17005,167,8,0.8922,0.0659,21.0
17010,634,63,0.8502,0.041,121.7
17011,30,4,0.7667,0.1667,0.0
17013,49,7,0.6735,0.0816,2.1
17015,32,4,0.75,0.0,21.8
17017,130,6,0.7692,0.0769,0.1
17022,330,35,0.9364,0.0091,216.0
17023,32,9,0.6562,0.125,4.8
17024,212,58,0.7453,0.1132,133.9
17025,74,9,0.8108,0.0,1.2
17028,282,35,0.8652,0.0071,7.8
17038,37,4,0.8919,0.0541,0.0
17050,64,9,1.0,0.0,14.0
17052,1693,134,0.8712,0.0278,224.0
17054,33,5,0.5758,0.0,18.0
17057,43,11,0.814,0.1395,5.5
17058,104,18,0.7788,0.1731,9.2
17059,105,13,0.8857,0.0571,0.0
17062,117,14,0.9658,0.0256,0.0
17064,110,3,0.6091,0.0909,0.0
17065,41,6,0.9268,0.0244,0.0
17066,623,50,0.7785,0.0722,35.5
17070,106,16,0.9434,0.0189,13.0
17073,117,11,0.9316,0.0,14.1
17075,45,6,0.8222,0.0889,42.0
17076,81,5,0.9259,0.0741,0.0
17078,77,16,0.9351,0.026,0.0
17080,42,9,0.0952,0.7381,0.0
17081,429,28,0.7832,0.0699,62.1
17083,543,30,0.814,0.0516,33.9
17084,98,8,0.7245,0.1327,9.0
17085,56,5,0.9286,0.0,2.2
17088,33,7,0.8485,0.0,0.0
17090,82,11,0.8415,0.0488,133.0
17093,33,2,0.9091,0.0,0.0
17094,123,19,0.9106,0.0244,112.0
17096,43,10,0.907,0.093,0.0
17099,35,4,0.9429,0.0,7.0
17102,179,25,0.7933,0.095,38.5
17103,306,25,0.7712,0.0261,56.0
17105,160,29,0.9375,0.0,0.8
17106,164,5,0.9756,0.0,0.0
17107,258,33,0.8605,0.0388,80.0
17111,364,53,0.728,0.0907,69.1
17112,39,3,0.5385,0.4103,11.0
17116,82,11,0.939,0.0,26.1
17118,32,8,0.9688,0.0,0.0
17119,36,10,0.8611,0.0833,0.0
17122,32,7,0.9375,0.0312,224.9
17129,368,43,0.9049,0.0217,9.7
17136,101,7,0.8713,0.0198,0.0
17139,37,13,0.5946,0.1081,63.0
17141,86,16,0.2907,0.4302,43.0
17144,71,5,0.9296,0.0,0.0
17149,402,44,0.8781,0.0448,43.1
17151,32,10,1.0,0.0,0.0
17156,31,10,0.7097,0.2258,14.0
17159,993,91,0.8852,0.0191,273.0
17163,159,12,0.7547,0.0881,32.1
17164,110,16,0.9727,0.0,28.0
17165,122,11,0.8115,0.0246,35.0
17167,190,44,0.7895,0.1632,7.0
17174,79,8,0.3924,0.4937,15.7
17181,33,3,0.9091,0.0,0.0
17184,33,8,0.2727,0.4848,0.0
17186,41,6,0.9024,0.0,0.0
17187,60,7,0.7833,0.0167,4.0
17196,37,4,0.8919,0.0,0.0
17201,465,66,0.9333,0.0086,311.3
17210,380,22,0.8184,0.0053,299.1
17215,32,2,0.9062,0.0,16.1
17218,267,26,0.8914,0.0187,0.3
17221,702,37,0.688,0.1923,111.8
17222,34,8,0.9706,0.0,0.0
17225,502,34,0.751,0.0518,63.0
17230,59,9,0.9661,0.0169,0.2
17235,40,5,0.925,0.05,28.0
17236,246,35,0.7764,0.0854,11.7
17237,150,9,0.9067,0.0,0.0
17238,40,5,0.975,0.0,0.0
17240,261,23,0.8889,0.0536,48.8
17243,76,16,0.5526,0.25,12.0
17244,968,39,0.8719,0.0083,59.7
17245,317,24,0.8991,0.0095,2.0
17248,34,6,0.9706,0.0,4.7
17251,52,5,0.5385,0.3846,28.0
17252,67,8,0.9552,0.0299,43.6
17253,30,10,0.5,0.1,0.0
17257,119,14,0.8655,0.0,14.0
17262,65,10,0.7538,0.0308,0.0
17263,740,49,0.9027,0.0108,180.2
17265,40,7,0.375,0.5,27.0
17270,264,32,0.6098,0.1742,1.2
17276,158,10,0.8797,0.0,91.0
17279,85,11,0.8235,0.0588,28.8
17280,183,11,0.5301,0.224,76.6
17282,30,11,0.6,0.2667,156.0
17283,182,9,0.9286,0.0,35.0
17287,41,6,0.8049,0.0244,0.0
17288,65,15,0.8615,0.0923,0.3
17300,39,2,0.4615,0.5385,0.0
17301,398,17,0.7789,0.0553,211.4
17302,121,17,0.6529,0.0992,29.6
17305,401,43,0.8653,0.0599,49.9
17306,339,40,0.8555,0.0265,55.4
17311,222,36,0.8153,0.1261,26.4
17314,32,9,0.875,0.0312,0.0
17317,121,12,0.8512,0.0,9.8
17323,4880,116,0.8123,0.0623,377.1
17329,380,24,0.8947,0.0342,130.1
17341,46,3,0.587,0.413,3.0
17343,633,14,0.9305,0.0158,52.0
17344,61,10,0.8361,0.082,21.0
17356,49,6,0.4286,0.5714,0.0
17358,65,13,0.9846,0.0,0.0
17359,40,5,0.925,0.05,0.0
17361,58,18,0.7586,0.0345,7.3
17364,221,17,0.8959,0.0407,70.0
17366,56,5,0.9107,0.0,0.6
17369,332,47,0.9367,0.009,41.1
17372,48,5,0.2708,0.4167,140.3
17374,1127,67,0.9015,0.0275,114.7
17375,32,4,0.7812,0.0,0.0
17377,661,50,0.7897,0.0635,179.3
17378,2228,128,0.811,0.044,285.3
17379,254,37,0.8701,0.0591,167.0
17385,90,8,0.8444,0.0111,34.1
17386,82,6,0.8659,0.0366,2.0
17389,30,4,0.8,0.1333,0.0
17393,117,23,0.9487,0.0171,2.0
17398,88,15,0.7841,0.0795,11.2
17403,32,2,0.8438,0.0938,0.0
17408,194,20,0.9021,0.0258,3.2
17414,904,77,0.8916,0.0066,154.0
17417,70,11,0.8429,0.0,0.1
17420,513,9,0.9298,0.0234,6.0
17421,54,2,0.6481,0.1481,0.0
17424,650,73,0.7169,0.1446,85.4
17425,312,38,0.7179,0.141,55.8
17426,203,10,0.8522,0.0837,210.0
17427,39,6,0.8718,0.0769,5.0
17431,63,11,0.8095,0.0952,0.0
17434,377,28,0.8515,0.061,77.1
17435,32,10,0.7812,0.0625,0.0
17438,32,6,0.9062,0.0312,0.0
17439,1463,110,0.8407,0.0506,112.3
17440,1344,73,0.7738,0.1562,91.8
17444,219,19,0.8584,0.0365,63.4
17446,307,34,0.886,0.0228,220.3
17451,90,15,0.8111,0.0444,41.3
17454,67,9,0.9403,0.0149,0.0
17461,158,24,0.8544,0.1076,127.0
17462,439,34,0.8087,0.0501,60.1
17468,177,23,0.9209,0.0113,18.0
17470,955,57,0.8126,0.0356,52.1
17473,2688,60,0.8445,0.0331,198.4
17475,427,15,0.6534,0.2482,47.0
17476,113,4,0.9027,0.0619,6.9
17478,34,7,0.8235,0.0294,0.0
17479,164,14,0.7927,0.0915,27.6
17480,35,13,0.8,0.0286,0.0
17483,39,8,0.8718,0.0769,21.0
17484,352,25,0.8352,0.0199,197.0
17486,658,50,0.7675,0.0334,106.0
17496,704,47,0.9077,0.0369,25.9
17500,44,6,0.8636,0.0227,0.0
17502,894,62,0.8691,0.0268,220.1
17505,30,4,0.9,0.0,21.0
17506,128,17,0.8828,0.0312,14.0
17508,67,12,0.7313,0.0896,0.0
17512,2179,168,0.871,0.0367,199.1
17514,112,10,0.9375,0.0089,0.0
17515,67,8,0.806,0.1343,19.8
17519,490,34,0.6939,0.1776,133.9
17524,1186,95,0.8685,0.0464,76.7
17527,151,14,0.9007,0.0066,167.0
17531,36,5,0.8333,0.0278,46.1
17543,517,61,0.8221,0.0658,27.0
17548,679,60,0.7879,0.0677,72.7
17550,309,40,0.8997,0.0259,12.4
17551,73,2,0.6301,0.0,71.7
17552,292,43,0.7397,0.1301,57.0
17553,46,5,0.913,0.0217,0.0
17557,838,63,0.9033,0.0155,260.2
17558,618,45,0.8576,0.0534,27.2
17560,78,10,0.9744,0.0128,12.5
17561,56,10,0.9464,0.0,7.0
17563,60,15,0.75,0.0667,0.0
17564,168,17,0.875,0.0595,21.0
17566,38,4,0.8684,0.0526,0.0
17575,48,6,0.8958,0.0,0.0
17576,32,7,0.9062,0.0312,0.0
17578,68,10,0.7353,0.0735,26.0
17587,31,4,0.9032,0.0645,19.0
17593,51,5,0.8235,0.0,0.0
17595,84,7,0.9881,0.0,0.0
17598,49,3,0.9796,0.0204,0.0
17601,55,5,0.9273,0.0182,0.0
17610,40,4,0.825,0.025,0.0
17612,262,31,0.8893,0.0076,5.3
17613,42,5,0.7857,0.0714,3.1
17616,70,13,0.8571,0.0429,8.1
17617,40,3,0.95,0.0,0.0
17621,1003,84,0.7707,0.1186,215.1
17624,57,10,0.6842,0.2982,35.0
17626,2147,101,0.8165,0.0545,208.9
17631,90,11,0.8889,0.0556,13.8
17632,90,10,0.6,0.0778,7.5
17639,178,26,0.5225,0.4157,35.0
17642,600,10,0.7083,0.0167,14.2
17644,265,14,0.7396,0.0075,35.0
17647,55,12,0.7818,0.0182,0.0
17648,153,22,0.6797,0.2157,6.0
17653,116,17,0.9655,0.0086,4.2
17654,234,31,0.6068,0.2906,230.2
17655,32,3,0.9375,0.0,0.0
17658,79,11,0.9494,0.0,0.0
17660,148,20,0.7027,0.1149,44.8
17664,956,77,0.7123,0.1684,596.3
17665,116,13,0.5,0.1207,305.3
17666,32,9,0.9375,0.0312,1.0
17670,96,25,0.625,0.2292,14.0
17673,38,5,0.7632,0.1316,0.0
17675,173,15,0.8613,0.0578,78.2
17678,72,18,0.7778,0.0,0.0
17680,523,44,0.8509,0.0115,94.9
17681,197,31,0.8223,0.1066,101.6
17686,422,49,0.8555,0.0829,37.0
17687,201,21,0.7363,0.194,28.2
17688,211,16,0.9005,0.0521,56.0
17693,48,4,0.5208,0.2083,0.0
17695,45,8,0.8222,0.0889,3.1
17696,399,33,0.9223,0.005,8.8
17697,40,8,0.9,0.0,0.0
17701,146,1,0.9452,0.0068,0.0
17702,30,6,0.8333,0.0333,17.4
17703,170,25,0.9471,0.0118,0.0
17708,101,16,0.7921,0.0693,6.9
17710,53,2,0.8679,0.0,0.0
17711,173,20,0.9306,0.0058,2.1
17716,462,46,0.8593,0.0693,54.0
17719,30,2,0.5667,0.3667,6.0
17721,173,17,0.8439,0.0867,1.0
17734,110,11,0.8818,0.0091,0.0
17739,36,8,0.75,0.1944,84.0
17740,176,17,0.75,0.0057,239.8
17742,585,52,0.9402,0.0034,48.8
17743,35,8,0.8857,0.0286,11.0
17753,58,21,0.8621,0.0172,0.0
17759,542,56,0.8948,0.0387,42.0
17760,40,7,0.875,0.025,0.0
17766,387,26,0.8114,0.0465,6.2
17768,449,16,0.8931,0.0646,4.0
17769,733,60,0.8595,0.0327,71.1
17773,153,21,0.9085,0.0,0.0
17775,1338,123,0.9051,0.0501,60.9
17779,75,2,0.7867,0.0,3.2
17780,57,9,0.8596,0.0702,0.0
17787,80,14,0.7625,0.175,0.0
17791,48,7,0.7917,0.0625,3.6
17793,41,6,0.5366,0.3659,4.6
17797,157,11,0.9299,0.0255,73.7
17803,63,15,0.8254,0.0794,226.7
17805,80,10,0.6875,0.2375,0.0
17807,168,17,0.8988,0.0476,17.0
17809,1227,57,0.7783,0.1027,91.0
17812,50,8,0.98,0.02,1.4
17813,37,8,0.9459,0.0,3.0
17817,304,44,0.7204,0.2171,115.1
17818,81,7,0.9506,0.0247,0.9
17828,567,49,0.9065,0.0317,1.0
17842,88,7,0.9091,0.0114,0.0
17847,32,5,0.7812,0.0625,0.0
17848,703,42,0.9232,0.0313,24.3
17849,210,28,0.9286,0.0143,9.5
17851,32,6,0.9688,0.0,0.0
17852,66,15,0.7576,0.1364,35.9
17854,361,23,0.8033,0.1191,42.9
17858,37,5,0.9459,0.0,0.0
17863,262,33,0.9084,0.0191,84.0
17865,42,9,0.8333,0.0714,0.0
17866,42,4,0.8571,0.0476,0.0
17867,113,12,0.5044,0.3274,70.8
17869,77,13,0.8182,0.1039,18.1
17874,1603,82,0.8478,0.0374,97.2
17875,301,31,0.7874,0.103,70.0
17876,37,7,0.973,0.0,1.0
17878,311,39,0.881,0.0193,73.0
17883,48,9,0.8958,0.0,0.0
17884,274,26,0.8504,0.0657,6.2
17885,98,12,0.602,0.0918,209.1
17889,30,4,0.7667,0.2,0.0
17894,3944,274,0.8578,0.0287,3.2
17900,130,15,0.9385,0.0154,1.1
17901,68,12,0.9412,0.0,2.9
17902,111,21,0.8378,0.009,98.0
17907,96,8,0.9479,0.0,41.2
17909,184,16,0.7935,0.1196,29.0
17910,69,15,0.7681,0.087,0.0
17916,798,71,0.8208,0.0664,91.5
17922,130,12,0.7846,0.1308,65.8
17926,45,10,0.8667,0.1111,0.0
17932,130,10,0.8769,0.0077,0.0
17937,85,17,0.5765,0.2471,1.3
17940,186,23,0.7151,0.2151,28.0
17943,41,6,0.7561,0.0244,1.0
17945,751,56,0.8189,0.0839,186.0
17948,273,19,0.8608,0.0806,41.0
17949,80,3,0.975,0.0,0.0
17950,47,12,0.8723,0.1277,1.2
17951,32,3,0.875,0.0625,0.0
17953,33,8,0.7273,0.0606,0.0
17960,59,13,0.6949,0.0508,0.5
17965,86,11,0.686,0.1628,31.3
17968,98,11,0.7959,0.0306,8.0
17972,190,29,0.8842,0.0368,16.3
17973,6002,222,0.8241,0.0362,402.3
17976,43,5,0.5814,0.3488,0.4
17978,48,4,0.9375,0.0,0.0
17985,401,30,0.9626,0.005,35.0
17989,290,34,0.9207,0.0414,113.5
17990,695,79,0.941,0.0086,453.7
17991,32,10,0.9375,0.0312,0.0
17992,1888,114,0.9004,0.009,36.0
17995,38,6,0.8158,0.1053,8.2
17997,79,11,0.8481,0.0759,7.0
17998,240,22,0.825,0.0667,154.5
17999,47,10,0.7447,0.0851,14.0
18002,295,24,0.8847,0.0373,235.4
18003,41,14,0.878,0.0488,0.0
18015,48,12,0.7917,0.0833,0.0
18016,56,4,0.9464,0.0179,0.0
18017,73,15,0.9726,0.0137,10.8
18023,49,9,0.9184,0.0204,1.0
18025,44,5,0.8864,0.0,0.0
18030,260,18,0.8577,0.0423,2.1
18033,30,2,0.7,0.1667,0.0
18034,128,9,0.8203,0.1094,1.0
18035,46,8,0.8261,0.0435,0.0
18037,712,66,0.8118,0.111,46.0
18038,35,9,0.2857,0.6857,8.6
18044,59,9,0.661,0.1017,106.0
18045,329,33,0.9544,0.003,30.1
18048,334,37,0.8713,0.003,77.0
18050,88,11,0.7045,0.125,13.4
18051,136,19,0.875,0.0662,103.9
18053,524,35,0.7901,0.0611,263.0
18054,467,52,0.9293,0.0064,91.0
18055,46,7,0.9565,0.0,0.0
18056,32,3,0.7188,0.0625,0.0
18058,75,4,0.9067,0.0,25.7
18060,40,7,0.475,0.5,0.0
18061,257,21,0.856,0.0778,21.0
18071,66,9,0.9091,0.0,0.0
18073,63,5,0.6667,0.1587,228.9
18074,56,11,0.9821,0.0,0.0
18078,118,28,0.6695,0.2373,7.0
18079,65,9,0.9231,0.0154,10.1
18084,158,14,0.7911,0.1519,42.0
18086,43,3,0.6512,0.0,0.0
18087,41,6,0.9756,0.0,3.0
18089,45,9,1.0,0.0,0.0
18090,40,6,0.95,0.025,0.0
18092,165,25,0.903,0.0,75.6
18094,886,60,0.8781,0.0372,283.8
18098,47,9,0.6809,0.1915,2.1
18099,651,23,0.9416,0.0123,271.7
18103,188,20,0.7766,0.0904,28.0
18104,86,9,0.8721,0.0581,42.0
18106,159,15,0.8428,0.0189,95.0
18108,211,20,0.8626,0.0379,7.0
18109,84,15,0.9048,0.0238,0.0
18110,196,25,0.9235,0.0204,43.9
18111,138,13,0.7319,0.1667,152.2
18114,210,23,0.8905,0.0381,0.0
18116,81,8,0.9753,0.0,0.0
18119,51,6,0.8824,0.0392,0.0
18120,63,6,0.8889,0.0952,0.0
18122,1017,55,0.8397,0.0619,84.8
18124,44,8,0.9545,0.0,0.0
18127,205,34,0.8829,0.039,159.1
18128,62,9,0.9032,0.0323,1.0
18132,463,41,0.8186,0.0842,69.1
18138,56,6,0.7143,0.1607,0.0
18141,36,8,0.7778,0.0556,0.0
18143,443,38,0.8691,0.0587,56.0
18146,143,20,0.8671,0.049,26.0
18150,635,46,0.8252,0.0409,46.9
18153,31,2,0.2581,0.6774,0.3
18155,190,22,0.8263,0.0158,136.9
18158,44,9,0.6591,0.3182,47.0
18159,656,28,0.8613,0.0442,46.0
18160,168,19,0.8333,0.0298,98.0
18170,74,10,0.9189,0.0135,51.7
18171,246,21,0.9024,0.0244,252.9
18174,1108,116,0.8421,0.0289,103.1
18181,72,4,0.6389,0.2639,0.0
18182,62,4,0.8226,0.1129,13.8
18183,183,19,0.7978,0.082,218.9
18185,154,7,0.9481,0.0325,14.0
18192,40,3,0.85,0.025,0.0
18196,101,19,0.6832,0.099,20.1
18198,120,15,0.8917,0.025,45.2
18200,49,2,0.7959,0.102,0.0
18203,201,22,0.9403,0.0,8.8
18204,1178,58,0.8616,0.0331,216.9
18207,30,6,0.8,0.1667,0.0
18209,36,20,0.5278,0.3611,0.0
18210,79,16,0.3924,0.557,71.2
18212,170,12,0.8824,0.0529,28.0
18215,1594,85,0.8269,0.0552,105.0
18218,48,13,0.8542,0.1042,1.0
18219,419,38,0.7399,0.1241,199.9
18220,34,4,0.9412,0.0294,0.0
18224,48,7,0.9375,0.0208,0.0
18226,370,29,0.8649,0.0378,304.5
18229,206,24,0.9466,0.0146,42.0
18233,178,25,0.882,0.0225,64.9
18235,161,10,0.8075,0.0,0.0
18237,291,28,0.8694,0.0653,49.0
18238,114,11,0.886,0.0,6.1
18239,112,11,0.875,0.0,0.0
18241,270,25,0.9,0.0,8.3
